epoch_idx,k,n_collected,decode_success,c,delta,trial,seed
0,9854,3108,0,0.1,0.05,49,random
0,9854,3109,0,0.1,0.05,49,random
0,9854,3110,0,0.1,0.05,49,random
0,9854,3111,0,0.1,0.05,49,random
0,9854,3112,0,0.1,0.05,49,random
0,9854,3113,0,0.1,0.05,49,random
0,9854,3114,0,0.1,0.05,49,random
0,9854,3115,0,0.1,0.05,49,random
0,9854,3116,0,0.1,0.05,49,random
0,9854,3117,0,0.1,0.05,49,random
0,9854,3118,0,0.1,0.05,49,random
0,9854,3119,0,0.1,0.05,49,random
0,9854,3120,0,0.1,0.05,49,random
0,9854,3121,0,0.1,0.05,49,random
0,9854,3122,0,0.1,0.05,49,random
0,9854,3123,0,0.1,0.05,49,random
0,9854,3124,0,0.1,0.05,49,random
0,9854,3125,0,0.1,0.05,49,random
0,9854,3126,0,0.1,0.05,49,random
0,9854,3127,0,0.1,0.05,49,random
0,9854,3128,0,0.1,0.05,49,random
0,9854,3129,0,0.1,0.05,49,random
0,9854,3130,0,0.1,0.05,49,random
0,9854,3131,0,0.1,0.05,49,random
0,9854,3132,0,0.1,0.05,49,random
0,9854,3133,0,0.1,0.05,49,random
0,9854,3134,0,0.1,0.05,49,random
0,9854,3135,0,0.1,0.05,49,random
0,9854,3136,0,0.1,0.05,49,random
0,9854,3137,0,0.1,0.05,49,random
0,9854,3138,0,0.1,0.05,49,random
0,9854,3139,0,0.1,0.05,49,random
0,9854,3140,0,0.1,0.05,49,random
0,9854,3141,0,0.1,0.05,49,random
0,9854,3142,0,0.1,0.05,49,random
0,9854,3143,0,0.1,0.05,49,random
0,9854,3144,0,0.1,0.05,49,random
0,9854,3145,0,0.1,0.05,49,random
0,9854,3146,0,0.1,0.05,49,random
0,9854,3147,0,0.1,0.05,49,random
0,9854,3148,0,0.1,0.05,49,random
0,9854,3149,0,0.1,0.05,49,random
0,9854,3150,0,0.1,0.05,49,random
0,9854,3151,0,0.1,0.05,49,random
0,9854,3152,0,0.1,0.05,49,random
0,9854,3153,0,0.1,0.05,49,random
0,9854,3154,0,0.1,0.05,49,random
0,9854,3155,0,0.1,0.05,49,random
0,9854,3156,0,0.1,0.05,49,random
0,9854,3157,0,0.1,0.05,49,random
0,9854,3158,0,0.1,0.05,49,random
0,9854,3159,0,0.1,0.05,49,random
0,9854,3160,0,0.1,0.05,49,random
0,9854,3161,0,0.1,0.05,49,random
0,9854,3162,0,0.1,0.05,49,random
0,9854,3163,0,0.1,0.05,49,random
0,9854,3164,0,0.1,0.05,49,random
0,9854,3165,0,0.1,0.05,49,random
0,9854,3166,0,0.1,0.05,49,random
0,9854,3167,0,0.1,0.05,49,random
0,9854,3168,0,0.1,0.05,49,random
0,9854,3169,0,0.1,0.05,49,random
0,9854,3170,0,0.1,0.05,49,random
0,9854,3171,0,0.1,0.05,49,random
0,9854,3172,0,0.1,0.05,49,random
0,9854,3173,0,0.1,0.05,49,random
0,9854,3174,0,0.1,0.05,49,random
0,9854,3175,0,0.1,0.05,49,random
0,9854,3176,0,0.1,0.05,49,random
0,9854,3177,0,0.1,0.05,49,random
0,9854,3178,0,0.1,0.05,49,random
0,9854,3179,0,0.1,0.05,49,random
0,9854,3180,0,0.1,0.05,49,random
0,9854,3181,0,0.1,0.05,49,random
0,9854,3182,0,0.1,0.05,49,random
0,9854,3183,0,0.1,0.05,49,random
0,9854,3184,0,0.1,0.05,49,random
0,9854,3185,0,0.1,0.05,49,random
0,9854,3186,0,0.1,0.05,49,random
0,9854,3187,0,0.1,0.05,49,random
0,9854,3188,0,0.1,0.05,49,random
0,9854,3189,0,0.1,0.05,49,random
0,9854,3190,0,0.1,0.05,49,random
0,9854,3191,0,0.1,0.05,49,random
0,9854,3192,0,0.1,0.05,49,random
0,9854,3193,0,0.1,0.05,49,random
0,9854,3194,0,0.1,0.05,49,random
0,9854,3195,0,0.1,0.05,49,random
0,9854,3196,0,0.1,0.05,49,random
0,9854,3197,0,0.1,0.05,49,random
0,9854,3198,0,0.1,0.05,49,random
0,9854,3199,0,0.1,0.05,49,random
0,9854,3200,0,0.1,0.05,49,random
0,9854,3201,0,0.1,0.05,49,random
0,9854,3202,0,0.1,0.05,49,random
0,9854,3203,0,0.1,0.05,49,random
0,9854,3204,0,0.1,0.05,49,random
0,9854,3205,0,0.1,0.05,49,random
0,9854,3206,0,0.1,0.05,49,random
0,9854,3207,0,0.1,0.05,49,random
0,9854,3208,0,0.1,0.05,49,random
0,9854,3209,0,0.1,0.05,49,random
0,9854,3210,0,0.1,0.05,49,random
0,9854,3211,0,0.1,0.05,49,random
0,9854,3212,0,0.1,0.05,49,random
0,9854,3213,0,0.1,0.05,49,random
0,9854,3214,0,0.1,0.05,49,random
0,9854,3215,0,0.1,0.05,49,random
0,9854,3216,0,0.1,0.05,49,random
0,9854,3217,0,0.1,0.05,49,random
0,9854,3218,0,0.1,0.05,49,random
0,9854,3219,0,0.1,0.05,49,random
0,9854,3220,0,0.1,0.05,49,random
0,9854,3221,0,0.1,0.05,49,random
0,9854,3222,0,0.1,0.05,49,random
0,9854,3223,0,0.1,0.05,49,random
0,9854,3224,0,0.1,0.05,49,random
0,9854,3225,0,0.1,0.05,49,random
0,9854,3226,0,0.1,0.05,49,random
0,9854,3227,0,0.1,0.05,49,random
0,9854,3228,0,0.1,0.05,49,random
0,9854,3229,0,0.1,0.05,49,random
0,9854,3230,0,0.1,0.05,49,random
0,9854,3231,0,0.1,0.05,49,random
0,9854,3232,0,0.1,0.05,49,random
0,9854,3233,0,0.1,0.05,49,random
0,9854,3234,0,0.1,0.05,49,random
0,9854,3235,0,0.1,0.05,49,random
0,9854,3236,0,0.1,0.05,49,random
0,9854,3237,0,0.1,0.05,49,random
0,9854,3238,0,0.1,0.05,49,random
0,9854,3239,0,0.1,0.05,49,random
0,9854,3240,0,0.1,0.05,49,random
0,9854,3241,0,0.1,0.05,49,random
0,9854,3242,0,0.1,0.05,49,random
0,9854,3243,0,0.1,0.05,49,random
0,9854,3244,0,0.1,0.05,49,random
0,9854,3245,0,0.1,0.05,49,random
0,9854,3246,0,0.1,0.05,49,random
0,9854,3247,0,0.1,0.05,49,random
0,9854,3248,0,0.1,0.05,49,random
0,9854,3249,0,0.1,0.05,49,random
0,9854,3250,0,0.1,0.05,49,random
0,9854,3251,0,0.1,0.05,49,random
0,9854,3252,0,0.1,0.05,49,random
0,9854,3253,0,0.1,0.05,49,random
0,9854,3254,0,0.1,0.05,49,random
0,9854,3255,0,0.1,0.05,49,random
0,9854,3256,0,0.1,0.05,49,random
0,9854,3257,0,0.1,0.05,49,random
0,9854,3258,0,0.1,0.05,49,random
0,9854,3259,0,0.1,0.05,49,random
0,9854,3260,0,0.1,0.05,49,random
0,9854,3261,0,0.1,0.05,49,random
0,9854,3262,0,0.1,0.05,49,random
0,9854,3263,0,0.1,0.05,49,random
0,9854,3264,0,0.1,0.05,49,random
0,9854,3265,0,0.1,0.05,49,random
0,9854,3266,0,0.1,0.05,49,random
0,9854,3267,0,0.1,0.05,49,random
0,9854,3268,0,0.1,0.05,49,random
0,9854,3269,0,0.1,0.05,49,random
0,9854,3270,0,0.1,0.05,49,random
0,9854,3271,0,0.1,0.05,49,random
0,9854,3272,0,0.1,0.05,49,random
0,9854,3273,0,0.1,0.05,49,random
0,9854,3274,0,0.1,0.05,49,random
0,9854,3275,0,0.1,0.05,49,random
0,9854,3276,0,0.1,0.05,49,random
0,9854,3277,0,0.1,0.05,49,random
0,9854,3278,0,0.1,0.05,49,random
0,9854,3279,0,0.1,0.05,49,random
0,9854,3280,0,0.1,0.05,49,random
0,9854,3281,0,0.1,0.05,49,random
0,9854,3282,0,0.1,0.05,49,random
0,9854,3283,0,0.1,0.05,49,random
0,9854,3284,0,0.1,0.05,49,random
0,9854,3285,0,0.1,0.05,49,random
0,9854,3286,0,0.1,0.05,49,random
0,9854,3287,0,0.1,0.05,49,random
0,9854,3288,0,0.1,0.05,49,random
0,9854,3289,0,0.1,0.05,49,random
0,9854,3290,0,0.1,0.05,49,random
0,9854,3291,0,0.1,0.05,49,random
0,9854,3292,0,0.1,0.05,49,random
0,9854,3293,0,0.1,0.05,49,random
0,9854,3294,0,0.1,0.05,49,random
0,9854,3295,0,0.1,0.05,49,random
0,9854,3296,0,0.1,0.05,49,random
0,9854,3297,0,0.1,0.05,49,random
0,9854,3298,0,0.1,0.05,49,random
0,9854,3299,0,0.1,0.05,49,random
0,9854,3300,0,0.1,0.05,49,random
0,9854,3301,0,0.1,0.05,49,random
0,9854,3302,0,0.1,0.05,49,random
0,9854,3303,0,0.1,0.05,49,random
0,9854,3304,0,0.1,0.05,49,random
0,9854,3305,0,0.1,0.05,49,random
0,9854,3306,0,0.1,0.05,49,random
0,9854,3307,0,0.1,0.05,49,random
0,9854,3308,0,0.1,0.05,49,random
0,9854,3309,0,0.1,0.05,49,random
0,9854,3310,0,0.1,0.05,49,random
0,9854,3311,0,0.1,0.05,49,random
0,9854,3312,0,0.1,0.05,49,random
0,9854,3313,0,0.1,0.05,49,random
0,9854,3314,0,0.1,0.05,49,random
0,9854,3315,0,0.1,0.05,49,random
0,9854,3316,0,0.1,0.05,49,random
0,9854,3317,0,0.1,0.05,49,random
0,9854,3318,0,0.1,0.05,49,random
0,9854,3319,0,0.1,0.05,49,random
0,9854,3320,0,0.1,0.05,49,random
0,9854,3321,0,0.1,0.05,49,random
0,9854,3322,0,0.1,0.05,49,random
0,9854,3323,0,0.1,0.05,49,random
0,9854,3324,0,0.1,0.05,49,random
0,9854,3325,0,0.1,0.05,49,random
0,9854,3326,0,0.1,0.05,49,random
0,9854,3327,0,0.1,0.05,49,random
0,9854,3328,0,0.1,0.05,49,random
0,9854,3329,0,0.1,0.05,49,random
0,9854,3330,0,0.1,0.05,49,random
0,9854,3331,0,0.1,0.05,49,random
0,9854,3332,0,0.1,0.05,49,random
0,9854,3333,0,0.1,0.05,49,random
0,9854,3334,0,0.1,0.05,49,random
0,9854,3335,0,0.1,0.05,49,random
0,9854,3336,0,0.1,0.05,49,random
0,9854,3337,0,0.1,0.05,49,random
0,9854,3338,0,0.1,0.05,49,random
0,9854,3339,0,0.1,0.05,49,random
0,9854,3340,0,0.1,0.05,49,random
0,9854,3341,0,0.1,0.05,49,random
0,9854,3342,0,0.1,0.05,49,random
0,9854,3343,0,0.1,0.05,49,random
0,9854,3344,0,0.1,0.05,49,random
0,9854,3345,0,0.1,0.05,49,random
0,9854,3346,0,0.1,0.05,49,random
0,9854,3347,0,0.1,0.05,49,random
0,9854,3348,0,0.1,0.05,49,random
0,9854,3349,0,0.1,0.05,49,random
0,9854,3350,0,0.1,0.05,49,random
0,9854,3351,0,0.1,0.05,49,random
0,9854,3352,0,0.1,0.05,49,random
0,9854,3353,0,0.1,0.05,49,random
0,9854,3354,0,0.1,0.05,49,random
0,9854,3355,0,0.1,0.05,49,random
0,9854,3356,0,0.1,0.05,49,random
0,9854,3357,0,0.1,0.05,49,random
0,9854,3358,0,0.1,0.05,49,random
0,9854,3359,0,0.1,0.05,49,random
0,9854,3360,0,0.1,0.05,49,random
0,9854,3361,0,0.1,0.05,49,random
0,9854,3362,0,0.1,0.05,49,random
0,9854,3363,0,0.1,0.05,49,random
0,9854,3364,0,0.1,0.05,49,random
0,9854,3365,0,0.1,0.05,49,random
0,9854,3366,0,0.1,0.05,49,random
0,9854,3367,0,0.1,0.05,49,random
0,9854,3368,0,0.1,0.05,49,random
0,9854,3369,0,0.1,0.05,49,random
0,9854,3370,0,0.1,0.05,49,random
0,9854,3371,0,0.1,0.05,49,random
0,9854,3372,0,0.1,0.05,49,random
0,9854,3373,0,0.1,0.05,49,random
0,9854,3374,0,0.1,0.05,49,random
0,9854,3375,0,0.1,0.05,49,random
0,9854,3376,0,0.1,0.05,49,random
0,9854,3377,0,0.1,0.05,49,random
0,9854,3378,0,0.1,0.05,49,random
0,9854,3379,0,0.1,0.05,49,random
0,9854,3380,0,0.1,0.05,49,random
0,9854,3381,0,0.1,0.05,49,random
0,9854,3382,0,0.1,0.05,49,random
0,9854,3383,0,0.1,0.05,49,random
0,9854,3384,0,0.1,0.05,49,random
0,9854,3385,0,0.1,0.05,49,random
0,9854,3386,0,0.1,0.05,49,random
0,9854,3387,0,0.1,0.05,49,random
0,9854,3388,0,0.1,0.05,49,random
0,9854,3389,0,0.1,0.05,49,random
0,9854,3390,0,0.1,0.05,49,random
0,9854,3391,0,0.1,0.05,49,random
0,9854,3392,0,0.1,0.05,49,random
0,9854,3393,0,0.1,0.05,49,random
0,9854,3394,0,0.1,0.05,49,random
0,9854,3395,0,0.1,0.05,49,random
0,9854,3396,0,0.1,0.05,49,random
0,9854,3397,0,0.1,0.05,49,random
0,9854,3398,0,0.1,0.05,49,random
0,9854,3399,0,0.1,0.05,49,random
0,9854,3400,0,0.1,0.05,49,random
0,9854,3401,0,0.1,0.05,49,random
0,9854,3402,0,0.1,0.05,49,random
0,9854,3403,0,0.1,0.05,49,random
0,9854,3404,0,0.1,0.05,49,random
0,9854,3405,0,0.1,0.05,49,random
0,9854,3406,0,0.1,0.05,49,random
0,9854,3407,0,0.1,0.05,49,random
0,9854,3408,0,0.1,0.05,49,random
0,9854,3409,0,0.1,0.05,49,random
0,9854,3410,0,0.1,0.05,49,random
0,9854,3411,0,0.1,0.05,49,random
0,9854,3412,0,0.1,0.05,49,random
0,9854,3413,0,0.1,0.05,49,random
0,9854,3414,0,0.1,0.05,49,random
0,9854,3415,0,0.1,0.05,49,random
0,9854,3416,0,0.1,0.05,49,random
0,9854,3417,0,0.1,0.05,49,random
0,9854,3418,0,0.1,0.05,49,random
0,9854,3419,0,0.1,0.05,49,random
0,9854,3420,0,0.1,0.05,49,random
0,9854,3421,0,0.1,0.05,49,random
0,9854,3422,0,0.1,0.05,49,random
0,9854,3423,0,0.1,0.05,49,random
0,9854,3424,0,0.1,0.05,49,random
0,9854,3425,0,0.1,0.05,49,random
0,9854,3426,0,0.1,0.05,49,random
0,9854,3427,0,0.1,0.05,49,random
0,9854,3428,0,0.1,0.05,49,random
0,9854,3429,0,0.1,0.05,49,random
0,9854,3430,0,0.1,0.05,49,random
0,9854,3431,0,0.1,0.05,49,random
0,9854,3432,0,0.1,0.05,49,random
0,9854,3433,0,0.1,0.05,49,random
0,9854,3434,0,0.1,0.05,49,random
0,9854,3435,0,0.1,0.05,49,random
0,9854,3436,0,0.1,0.05,49,random
0,9854,3437,0,0.1,0.05,49,random
0,9854,3438,0,0.1,0.05,49,random
0,9854,3439,0,0.1,0.05,49,random
0,9854,3440,0,0.1,0.05,49,random
0,9854,3441,0,0.1,0.05,49,random
0,9854,3442,0,0.1,0.05,49,random
0,9854,3443,0,0.1,0.05,49,random
0,9854,3444,0,0.1,0.05,49,random
0,9854,3445,0,0.1,0.05,49,random
0,9854,3446,0,0.1,0.05,49,random
0,9854,3447,0,0.1,0.05,49,random
0,9854,3448,0,0.1,0.05,49,random
0,9854,3449,0,0.1,0.05,49,random
0,9854,3450,0,0.1,0.05,49,random
0,9854,3451,0,0.1,0.05,49,random
0,9854,3452,0,0.1,0.05,49,random
0,9854,3453,0,0.1,0.05,49,random
0,9854,3454,0,0.1,0.05,49,random
0,9854,3455,0,0.1,0.05,49,random
0,9854,3456,0,0.1,0.05,49,random
0,9854,3457,0,0.1,0.05,49,random
0,9854,3458,0,0.1,0.05,49,random
0,9854,3459,0,0.1,0.05,49,random
0,9854,3460,0,0.1,0.05,49,random
0,9854,3461,0,0.1,0.05,49,random
0,9854,3462,0,0.1,0.05,49,random
0,9854,3463,0,0.1,0.05,49,random
0,9854,3464,0,0.1,0.05,49,random
0,9854,3465,0,0.1,0.05,49,random
0,9854,3466,0,0.1,0.05,49,random
0,9854,3467,0,0.1,0.05,49,random
0,9854,3468,0,0.1,0.05,49,random
0,9854,3469,0,0.1,0.05,49,random
0,9854,3470,0,0.1,0.05,49,random
0,9854,3471,0,0.1,0.05,49,random
0,9854,3472,0,0.1,0.05,49,random
0,9854,3473,0,0.1,0.05,49,random
0,9854,3474,0,0.1,0.05,49,random
0,9854,3475,0,0.1,0.05,49,random
0,9854,3476,0,0.1,0.05,49,random
0,9854,3477,0,0.1,0.05,49,random
0,9854,3478,0,0.1,0.05,49,random
0,9854,3479,0,0.1,0.05,49,random
0,9854,3480,0,0.1,0.05,49,random
0,9854,3481,0,0.1,0.05,49,random
0,9854,3482,0,0.1,0.05,49,random
0,9854,3483,0,0.1,0.05,49,random
0,9854,3484,0,0.1,0.05,49,random
0,9854,3485,0,0.1,0.05,49,random
0,9854,3486,0,0.1,0.05,49,random
0,9854,3487,0,0.1,0.05,49,random
0,9854,3488,0,0.1,0.05,49,random
0,9854,3489,0,0.1,0.05,49,random
0,9854,3490,0,0.1,0.05,49,random
0,9854,3491,0,0.1,0.05,49,random
0,9854,3492,0,0.1,0.05,49,random
0,9854,3493,0,0.1,0.05,49,random
0,9854,3494,0,0.1,0.05,49,random
0,9854,3495,0,0.1,0.05,49,random
0,9854,3496,0,0.1,0.05,49,random
0,9854,3497,0,0.1,0.05,49,random
0,9854,3498,0,0.1,0.05,49,random
0,9854,3499,0,0.1,0.05,49,random
0,9854,3500,0,0.1,0.05,49,random
0,9854,3501,0,0.1,0.05,49,random
0,9854,3502,0,0.1,0.05,49,random
0,9854,3503,0,0.1,0.05,49,random
0,9854,3504,0,0.1,0.05,49,random
0,9854,3505,0,0.1,0.05,49,random
0,9854,3506,0,0.1,0.05,49,random
0,9854,3507,0,0.1,0.05,49,random
0,9854,3508,0,0.1,0.05,49,random
0,9854,3509,0,0.1,0.05,49,random
0,9854,3510,0,0.1,0.05,49,random
0,9854,3511,0,0.1,0.05,49,random
0,9854,3512,0,0.1,0.05,49,random
0,9854,3513,0,0.1,0.05,49,random
0,9854,3514,0,0.1,0.05,49,random
0,9854,3515,0,0.1,0.05,49,random
0,9854,3516,0,0.1,0.05,49,random
0,9854,3517,0,0.1,0.05,49,random
0,9854,3518,0,0.1,0.05,49,random
0,9854,3519,0,0.1,0.05,49,random
0,9854,3520,0,0.1,0.05,49,random
0,9854,3521,0,0.1,0.05,49,random
0,9854,3522,0,0.1,0.05,49,random
0,9854,3523,0,0.1,0.05,49,random
0,9854,3524,0,0.1,0.05,49,random
0,9854,3525,0,0.1,0.05,49,random
0,9854,3526,0,0.1,0.05,49,random
0,9854,3527,0,0.1,0.05,49,random
0,9854,3528,0,0.1,0.05,49,random
0,9854,3529,0,0.1,0.05,49,random
0,9854,3530,0,0.1,0.05,49,random
0,9854,3531,0,0.1,0.05,49,random
0,9854,3532,0,0.1,0.05,49,random
0,9854,3533,0,0.1,0.05,49,random
0,9854,3534,0,0.1,0.05,49,random
0,9854,3535,0,0.1,0.05,49,random
0,9854,3536,0,0.1,0.05,49,random
0,9854,3537,0,0.1,0.05,49,random
0,9854,3538,0,0.1,0.05,49,random
0,9854,3539,0,0.1,0.05,49,random
0,9854,3540,0,0.1,0.05,49,random
0,9854,3541,0,0.1,0.05,49,random
0,9854,3542,0,0.1,0.05,49,random
0,9854,3543,0,0.1,0.05,49,random
0,9854,3544,0,0.1,0.05,49,random
0,9854,3545,0,0.1,0.05,49,random
0,9854,3546,0,0.1,0.05,49,random
0,9854,3547,0,0.1,0.05,49,random
0,9854,3548,0,0.1,0.05,49,random
0,9854,3549,0,0.1,0.05,49,random
0,9854,3550,0,0.1,0.05,49,random
0,9854,3551,0,0.1,0.05,49,random
0,9854,3552,0,0.1,0.05,49,random
0,9854,3553,0,0.1,0.05,49,random
0,9854,3554,0,0.1,0.05,49,random
0,9854,3555,0,0.1,0.05,49,random
0,9854,3556,0,0.1,0.05,49,random
0,9854,3557,0,0.1,0.05,49,random
0,9854,3558,0,0.1,0.05,49,random
0,9854,3559,0,0.1,0.05,49,random
0,9854,3560,0,0.1,0.05,49,random
0,9854,3561,0,0.1,0.05,49,random
0,9854,3562,0,0.1,0.05,49,random
0,9854,3563,0,0.1,0.05,49,random
0,9854,3564,0,0.1,0.05,49,random
0,9854,3565,0,0.1,0.05,49,random
0,9854,3566,0,0.1,0.05,49,random
0,9854,3567,0,0.1,0.05,49,random
0,9854,3568,0,0.1,0.05,49,random
0,9854,3569,0,0.1,0.05,49,random
0,9854,3570,0,0.1,0.05,49,random
0,9854,3571,0,0.1,0.05,49,random
0,9854,3572,0,0.1,0.05,49,random
0,9854,3573,0,0.1,0.05,49,random
0,9854,3574,0,0.1,0.05,49,random
0,9854,3575,0,0.1,0.05,49,random
0,9854,3576,0,0.1,0.05,49,random
0,9854,3577,0,0.1,0.05,49,random
0,9854,3578,0,0.1,0.05,49,random
0,9854,3579,0,0.1,0.05,49,random
0,9854,3580,0,0.1,0.05,49,random
0,9854,3581,0,0.1,0.05,49,random
0,9854,3582,0,0.1,0.05,49,random
0,9854,3583,0,0.1,0.05,49,random
0,9854,3584,0,0.1,0.05,49,random
0,9854,3585,0,0.1,0.05,49,random
0,9854,3586,0,0.1,0.05,49,random
0,9854,3587,0,0.1,0.05,49,random
0,9854,3588,0,0.1,0.05,49,random
0,9854,3589,0,0.1,0.05,49,random
0,9854,3590,0,0.1,0.05,49,random
0,9854,3591,0,0.1,0.05,49,random
0,9854,3592,0,0.1,0.05,49,random
0,9854,3593,0,0.1,0.05,49,random
0,9854,3594,0,0.1,0.05,49,random
0,9854,3595,0,0.1,0.05,49,random
0,9854,3596,0,0.1,0.05,49,random
0,9854,3597,0,0.1,0.05,49,random
0,9854,3598,0,0.1,0.05,49,random
0,9854,3599,0,0.1,0.05,49,random
0,9854,3600,0,0.1,0.05,49,random
0,9854,3601,0,0.1,0.05,49,random
0,9854,3602,0,0.1,0.05,49,random
0,9854,3603,0,0.1,0.05,49,random
0,9854,3604,0,0.1,0.05,49,random
0,9854,3605,0,0.1,0.05,49,random
0,9854,3606,0,0.1,0.05,49,random
0,9854,3607,0,0.1,0.05,49,random
0,9854,3608,0,0.1,0.05,49,random
0,9854,3609,0,0.1,0.05,49,random
0,9854,3610,0,0.1,0.05,49,random
0,9854,3611,0,0.1,0.05,49,random
0,9854,3612,0,0.1,0.05,49,random
0,9854,3613,0,0.1,0.05,49,random
0,9854,3614,0,0.1,0.05,49,random
0,9854,3615,0,0.1,0.05,49,random
0,9854,3616,0,0.1,0.05,49,random
0,9854,3617,0,0.1,0.05,49,random
0,9854,3618,0,0.1,0.05,49,random
0,9854,3619,0,0.1,0.05,49,random
0,9854,3620,0,0.1,0.05,49,random
0,9854,3621,0,0.1,0.05,49,random
0,9854,3622,0,0.1,0.05,49,random
0,9854,3623,0,0.1,0.05,49,random
0,9854,3624,0,0.1,0.05,49,random
0,9854,3625,0,0.1,0.05,49,random
0,9854,3626,0,0.1,0.05,49,random
0,9854,3627,0,0.1,0.05,49,random
0,9854,3628,0,0.1,0.05,49,random
0,9854,3629,0,0.1,0.05,49,random
0,9854,3630,0,0.1,0.05,49,random
0,9854,3631,0,0.1,0.05,49,random
0,9854,3632,0,0.1,0.05,49,random
0,9854,3633,0,0.1,0.05,49,random
0,9854,3634,0,0.1,0.05,49,random
0,9854,3635,0,0.1,0.05,49,random
0,9854,3636,0,0.1,0.05,49,random
0,9854,3637,0,0.1,0.05,49,random
0,9854,3638,0,0.1,0.05,49,random
0,9854,3639,0,0.1,0.05,49,random
0,9854,3640,0,0.1,0.05,49,random
0,9854,3641,0,0.1,0.05,49,random
0,9854,3642,0,0.1,0.05,49,random
0,9854,3643,0,0.1,0.05,49,random
0,9854,3644,0,0.1,0.05,49,random
0,9854,3645,0,0.1,0.05,49,random
0,9854,3646,0,0.1,0.05,49,random
0,9854,3647,0,0.1,0.05,49,random
0,9854,3648,0,0.1,0.05,49,random
0,9854,3649,0,0.1,0.05,49,random
0,9854,3650,0,0.1,0.05,49,random
0,9854,3651,0,0.1,0.05,49,random
0,9854,3652,0,0.1,0.05,49,random
0,9854,3653,0,0.1,0.05,49,random
0,9854,3654,0,0.1,0.05,49,random
0,9854,3655,0,0.1,0.05,49,random
0,9854,3656,0,0.1,0.05,49,random
0,9854,3657,0,0.1,0.05,49,random
0,9854,3658,0,0.1,0.05,49,random
0,9854,3659,0,0.1,0.05,49,random
0,9854,3660,0,0.1,0.05,49,random
0,9854,3661,0,0.1,0.05,49,random
0,9854,3662,0,0.1,0.05,49,random
0,9854,3663,0,0.1,0.05,49,random
0,9854,3664,0,0.1,0.05,49,random
0,9854,3665,0,0.1,0.05,49,random
0,9854,3666,0,0.1,0.05,49,random
0,9854,3667,0,0.1,0.05,49,random
0,9854,3668,0,0.1,0.05,49,random
0,9854,3669,0,0.1,0.05,49,random
0,9854,3670,0,0.1,0.05,49,random
0,9854,3671,0,0.1,0.05,49,random
0,9854,3672,0,0.1,0.05,49,random
0,9854,3673,0,0.1,0.05,49,random
0,9854,3674,0,0.1,0.05,49,random
0,9854,3675,0,0.1,0.05,49,random
0,9854,3676,0,0.1,0.05,49,random
0,9854,3677,0,0.1,0.05,49,random
0,9854,3678,0,0.1,0.05,49,random
0,9854,3679,0,0.1,0.05,49,random
0,9854,3680,0,0.1,0.05,49,random
0,9854,3681,0,0.1,0.05,49,random
0,9854,3682,0,0.1,0.05,49,random
0,9854,3683,0,0.1,0.05,49,random
0,9854,3684,0,0.1,0.05,49,random
0,9854,3685,0,0.1,0.05,49,random
0,9854,3686,0,0.1,0.05,49,random
0,9854,3687,0,0.1,0.05,49,random
0,9854,3688,0,0.1,0.05,49,random
0,9854,3689,0,0.1,0.05,49,random
0,9854,3690,0,0.1,0.05,49,random
0,9854,3691,0,0.1,0.05,49,random
0,9854,3692,0,0.1,0.05,49,random
0,9854,3693,0,0.1,0.05,49,random
0,9854,3694,0,0.1,0.05,49,random
0,9854,3695,0,0.1,0.05,49,random
0,9854,3696,0,0.1,0.05,49,random
0,9854,3697,0,0.1,0.05,49,random
0,9854,3698,0,0.1,0.05,49,random
0,9854,3699,0,0.1,0.05,49,random
0,9854,3700,0,0.1,0.05,49,random
0,9854,3701,0,0.1,0.05,49,random
0,9854,3702,0,0.1,0.05,49,random
0,9854,3703,0,0.1,0.05,49,random
0,9854,3704,0,0.1,0.05,49,random
0,9854,3705,0,0.1,0.05,49,random
0,9854,3706,0,0.1,0.05,49,random
0,9854,3707,0,0.1,0.05,49,random
0,9854,3708,0,0.1,0.05,49,random
0,9854,3709,0,0.1,0.05,49,random
0,9854,3710,0,0.1,0.05,49,random
0,9854,3711,0,0.1,0.05,49,random
0,9854,3712,0,0.1,0.05,49,random
0,9854,3713,0,0.1,0.05,49,random
0,9854,3714,0,0.1,0.05,49,random
0,9854,3715,0,0.1,0.05,49,random
0,9854,3716,0,0.1,0.05,49,random
0,9854,3717,0,0.1,0.05,49,random
0,9854,3718,0,0.1,0.05,49,random
0,9854,3719,0,0.1,0.05,49,random
0,9854,3720,0,0.1,0.05,49,random
0,9854,3721,0,0.1,0.05,49,random
0,9854,3722,0,0.1,0.05,49,random
0,9854,3723,0,0.1,0.05,49,random
0,9854,3724,0,0.1,0.05,49,random
0,9854,3725,0,0.1,0.05,49,random
0,9854,3726,0,0.1,0.05,49,random
0,9854,3727,0,0.1,0.05,49,random
0,9854,3728,0,0.1,0.05,49,random
0,9854,3729,0,0.1,0.05,49,random
0,9854,3730,0,0.1,0.05,49,random
0,9854,3731,0,0.1,0.05,49,random
0,9854,3732,0,0.1,0.05,49,random
0,9854,3733,0,0.1,0.05,49,random
0,9854,3734,0,0.1,0.05,49,random
0,9854,3735,0,0.1,0.05,49,random
0,9854,3736,0,0.1,0.05,49,random
0,9854,3737,0,0.1,0.05,49,random
0,9854,3738,0,0.1,0.05,49,random
0,9854,3739,0,0.1,0.05,49,random
0,9854,3740,0,0.1,0.05,49,random
0,9854,3741,0,0.1,0.05,49,random
0,9854,3742,0,0.1,0.05,49,random
